-7.011507374790455771e-02,9.406991174481272866e-01,-1.026047273380270297e-01,-1.925322453167315206e-01
2.953321729376546800e-01,-1.782674646634815896e-01,4.240914803422367596e-01,3.699675488202104623e-02
-4.762350327915809145e-01,4.524086043046559591e-01,-2.871053374770600741e-01,-3.052708820960791103e-01
1.865854918013532260e-01,-4.520505115356480141e-01,4.254802190965113473e-01,9.684047252515309845e-01
1.311210295938939896e-01,-3.791000345674802041e-01,1.521806571702911948e-01,3.669681007636220738e-01
1.278753372391267518e-01,6.620773466237913629e-01,4.871002454170591522e-01,-1.104672214784516715e-01
-4.160872188137615391e-01,1.467526550531282337e-01,1.126046134674779792e-01,3.599952939799121454e-01
3.728919403525061960e-02,1.825155496876123759e-02,9.017307579647763083e-01,-2.163051704744519202e-02
-5.780267538012698880e-01,9.580844295560549950e-01,-5.598291203638986469e-01,4.144324633799228996e-02
-1.683412989270373639e-01,4.476998950095332774e-01,-8.413147218206725730e-01,-6.351363624733294411e-02
2.356725611204881221e-01,-1.384492640930299057e-01,8.486683838827763227e-02,1.304320827953291476e-02
-2.839741716139104200e-01,6.883595923618092138e-01,3.959285063952172057e-01,2.180914395094921566e-03
-1.072678537526370879e-01,3.641252217033245642e-01,9.413748609716063864e-01,2.449324910321996202e-02
1.217289769111440795e-01,-5.510747805084764694e-02,-4.445831763966401340e-01,3.958899190411935276e-01
4.741409091816632670e-03,9.091712453143617756e-01,1.540412883586081416e-01,-3.985665485697360566e-01
-4.924519513270227411e-01,5.018893915233681169e-02,-2.257648953537093328e-02,8.101371267901120721e-01
1.002964865938391903e-01,2.760982654810338888e-01,-3.895025163404945423e-01,-5.274515433519315621e-01
6.887070220381363850e-02,-1.170920262888050845e+00,3.380639711741051379e-01,-9.545343229038629751e-01
9.811441852162815225e-02,7.621340763400371587e-01,-9.374651111615213417e-02,-8.530958991651316214e-01
-5.138924501308604897e-01,-1.081140160580747467e-01,6.814454478034164264e-01,-1.040797998723862194e-01
-3.680733219742688966e-01,3.183275765187802003e-02,3.094890701098831354e-01,-1.153503011048950810e+00
-1.216442166020572507e-02,-1.834510331104107494e-01,5.854084462259010468e-01,8.224057835670435523e-03
-2.364476950825552745e-02,-8.960653303662103886e-01,-1.804128288502316879e-01,-5.301973135377505836e-02
-7.298795698112255093e-02,6.726904430454361261e-02,-2.055324664049122119e-01,-6.035870081334798742e-01
